A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,CEC,ESP,pH,paddock
-0.10340638216070744,0.19986159169550174,0.2069357939254133,0.05536332179930796,-0.21413302575932336,-0.12456747404844293,0.24415224913494812,0.28444444444444444,0.07111111111111111,-0.01384083044982699,0.041584006151480196,-0.002214532871972318,-0.03254133025759323,0.2069357939254133,-0.03254133025759323,-0.17279507881584008,-0.09842368319876971,0.07111111111111111,-0.06698961937716265,0.05536332179930796,-0.08421376393694734,0.11374086889657825,-0.07535563244905807,-0.024605920799692427,0.06698961937716265,-0.13588619761630144,-0.03844675124951941,-0.07111111111111111,-0.03254133025759323,-0.2288965782391388,-0.17937716262975778,-0.14769703960015382,-0.09356401384083046,-0.11374086889657825,0.08421376393694734,-0.03844675124951941,-0.13588619761630144,-0.004982698961937716,-0.01384083044982699,0.03254133025759323,-0.186082276047674,0.0271280276816609,-0.04822760476739715,-0.05911572472126105,0.21413302575932336,-0.16000000000000003,-0.08421376393694734,-0.12456747404844293,-0.000984236831987697,0.06698961937716265,0.21413302575932336,-0.0629911572472126,-0.17937716262975778,0.05536332179930796,-0.01384083044982699,-0.17937716262975778,-0.017777777777777778,-0.04822760476739715,-0.09356401384083046,-0.10340638216070744,-0.01384083044982699,0.041584006151480196,0.09842368319876971,0.21413302575932336,8.5,5.57544757033248,4.73,HILLPDK
-0.1085121107266436,0.19986159169550174,0.19986159169550174,0.05911572472126105,-0.21413302575932336,-0.11909265667051133,0.2364628988850442,0.29287197231833906,0.07972318339100345,0.006151480199923107,0.05173394848135333,0.002214532871972318,-0.019930795847750864,0.19986159169550174,-0.044844290657439445,-0.17279507881584008,-0.10340638216070744,0.07535563244905807,-0.08421376393694734,0.06698961937716265,-0.07972318339100345,0.09842368319876971,-0.07972318339100345,-0.019930795847750864,0.0629911572472126,-0.13588619761630144,-0.029773164167627833,-0.07535563244905807,-0.019930795847750864,-0.21413302575932336,-0.17937716262975778,-0.13588619761630144,-0.08882737408688965,-0.12456747404844293,0.07972318339100345,-0.03844675124951941,-0.13016532103037293,-0.024605920799692427,-0.01384083044982699,0.03543252595155709,-0.186082276047674,0.03844675124951941,-0.05173394848135333,-0.05911572472126105,0.21413302575932336,-0.14769703960015382,-0.08421376393694734,-0.13016532103037293,-0.008858131487889272,0.05911572472126105,0.2069357939254133,-0.0629911572472126,-0.17937716262975778,0.0629911572472126,-0.01574778931180315,-0.1929104190695886,-0.01384083044982699,-0.05536332179930796,-0.08421376393694734,-0.11374086889657825,0.003936947327950788,0.03844675124951941,0.09842368319876971,0.2069357939254133,6.2,5.35063113604488,4.62,HILLPDK
-0.10340638216070744,0.2364628988850442,0.1929104190695886,0.03254133025759323,-0.2288965782391388,-0.13588619761630144,0.2364628988850442,0.29287197231833906,0.07972318339100345,0.01574778931180315,0.04822760476739715,-0.012056901191849288,-0.017777777777777778,0.21413302575932336,-0.024605920799692427,-0.15378700499807765,-0.07972318339100345,0.06698961937716265,-0.10340638216070744,0.06698961937716265,-0.08882737408688965,0.09356401384083046,-0.08421376393694734,-0.006151480199923107,0.05536332179930796,-0.16633602460592078,-0.03844675124951941,-0.0629911572472126,-0.017777777777777778,-0.19986159169550174,-0.16633602460592078,-0.15378700499807765,-0.11374086889657825,-0.11909265667051133,0.07972318339100345,-0.0271280276816609,-0.13016532103037293,0.0005536332179930795,-0.01384083044982699,0.03844675124951941,-0.1929104190695886,0.024605920799692427,-0.06698961937716265,-0.0271280276816609,0.2069357939254133,-0.13588619761630144,-0.08421376393694734,-0.11909265667051133,-0.008858131487889272,0.03543252595155709,0.1929104190695886,-0.05536332179930796,-0.16000000000000003,0.07111111111111111,-0.0005536332179930795,-0.1929104190695886,-0.024605920799692427,-0.06698961937716265,-0.09356401384083046,-0.11374086889657825,-0.019930795847750864,0.044844290657439445,0.09842368319876971,0.1929104190695886,7.9,6.604292790313703,4.77,HILLPDK
-0.12456747404844293,0.19986159169550174,0.21413302575932336,0.07535563244905807,-0.22145328719723184,-0.13016532103037293,0.2288965782391388,0.31009611687812383,0.07111111111111111,-0.017777777777777778,0.04822760476739715,-0.024605920799692427,-0.004982698961937716,0.1929104190695886,-0.05536332179930796,-0.17279507881584008,-0.08882737408688965,0.08421376393694734,-0.08421376393694734,0.05536332179930796,-0.09356401384083046,0.07972318339100345,-0.08421376393694734,-0.0271280276816609,0.04822760476739715,-0.13588619761630144,-0.029773164167627833,-0.07111111111111111,-0.041584006151480196,-0.22145328719723184,-0.186082276047674,-0.16633602460592078,-0.08421376393694734,-0.12456747404844293,0.07535563244905807,-0.010396001537870049,-0.13016532103037293,-0.012056901191849288,-0.012056901191849288,0.04822760476739715,-0.186082276047674,0.03543252595155709,-0.06698961937716265,-0.03543252595155709,0.2069357939254133,-0.16000000000000003,-0.09842368319876971,-0.13588619761630144,-0.007443291041906958,0.041584006151480196,0.2069357939254133,-0.05536332179930796,-0.17279507881584008,0.07111111111111111,0.0015378700499807767,-0.17937716262975778,-0.03543252595155709,-0.017777777777777778,-0.11374086889657825,-0.08882737408688965,0.0271280276816609,0.022206843521722412,0.09356401384083046,0.2069357939254133,5.2,0.9782608695652173,4.44,HILLPDK
-0.08421376393694734,0.2069357939254133,0.22145328719723184,0.06698961937716265,-0.22145328719723184,-0.11374086889657825,0.2679584775086506,0.31009611687812383,0.07535563244905807,-0.017777777777777778,0.05536332179930796,-0.029773164167627833,-0.006151480199923107,0.2069357939254133,-0.024605920799692427,-0.16633602460592078,-0.08882737408688965,0.05536332179930796,-0.07972318339100345,0.07535563244905807,-0.10340638216070744,0.08421376393694734,-0.08421376393694734,-0.0271280276816609,0.019930795847750864,-0.12456747404844293,-0.03254133025759323,-0.0629911572472126,-0.04822760476739715,-0.2288965782391388,-0.17937716262975778,-0.16000000000000003,-0.14173010380622836,-0.13016532103037293,0.08882737408688965,-0.022206843521722412,-0.14173010380622836,0.022206843521722412,-0.05911572472126105,0.03844675124951941,-0.1929104190695886,-0.004982698961937716,-0.05536332179930796,-0.029773164167627833,0.2288965782391388,-0.14173010380622836,-0.11374086889657825,-0.1085121107266436,-0.012056901191849288,0.03844675124951941,0.16633602460592078,-0.05536332179930796,-0.15378700499807765,0.08882737408688965,-0.012056901191849288,-0.17937716262975778,-0.019930795847750864,-0.03543252595155709,-0.09842368319876971,-0.10340638216070744,0.007443291041906958,0.008858131487889272,0.07111111111111111,0.17937716262975778,3.6,1.328502415458937,4.31,HILLPDK
-0.11374086889657825,0.2069357939254133,0.21413302575932336,0.08421376393694734,-0.21413302575932336,-0.13016532103037293,0.2288965782391388,0.29287197231833906,0.07972318339100345,-0.000984236831987697,0.05911572472126105,-0.017777777777777778,-0.03844675124951941,0.19986159169550174,-0.044844290657439445,-0.16633602460592078,-0.09356401384083046,0.07972318339100345,-0.08421376393694734,0.05173394848135333,-0.09842368319876971,0.10340638216070744,-0.08421376393694734,-0.01574778931180315,0.05911572472126105,-0.14173010380622836,-0.044844290657439445,-0.05911572472126105,-0.024605920799692427,-0.2364628988850442,-0.16633602460592078,-0.14769703960015382,-0.08421376393694734,-0.11374086889657825,0.08421376393694734,-0.03254133025759323,-0.12456747404844293,-0.003014225297962322,-0.012056901191849288,0.029773164167627833,-0.1929104190695886,0.029773164167627833,-0.044844290657439445,-0.05536332179930796,0.2069357939254133,-0.16000000000000003,-0.09356401384083046,-0.12456747404844293,0.004982698961937716,0.06698961937716265,0.2069357939254133,-0.05536332179930796,-0.17279507881584008,0.07535563244905807,-0.012056901191849288,-0.17937716262975778,-0.010396001537870049,-0.0629911572472126,-0.10340638216070744,-0.11909265667051133,-0.003936947327950788,0.03844675124951941,0.08882737408688965,0.21413302575932336,6.7,8.695652173913043,4.58,HILLPDK
-0.1085121107266436,0.1929104190695886,0.21413302575932336,0.06698961937716265,-0.22145328719723184,-0.14173010380622836,0.2519646289888504,0.28444444444444444,0.08421376393694734,-0.024605920799692427,0.05173394848135333,-0.012056901191849288,-0.03254133025759323,0.1929104190695886,-0.05173394848135333,-0.16000000000000003,-0.08882737408688965,0.06698961937716265,-0.07111111111111111,0.041584006151480196,-0.08882737408688965,0.1085121107266436,-0.07972318339100345,-0.03254133025759323,0.06698961937716265,-0.14173010380622836,-0.019930795847750864,-0.05536332179930796,-0.03543252595155709,-0.2364628988850442,-0.17937716262975778,-0.15378700499807765,-0.10340638216070744,-0.11374086889657825,0.08882737408688965,-0.03543252595155709,-0.14173010380622836,-6.151480199923106e-05,-0.012056901191849288,0.029773164167627833,-0.186082276047674,0.0271280276816609,-0.03844675124951941,-0.05173394848135333,0.2069357939254133,-0.15378700499807765,-0.08882737408688965,-0.13016532103037293,0.003936947327950788,0.0629911572472126,0.2069357939254133,-0.0629911572472126,-0.16633602460592078,0.06698961937716265,-0.01384083044982699,-0.17937716262975778,-0.019930795847750864,-0.05536332179930796,-0.11374086889657825,-0.10340638216070744,0.000984236831987697,0.03844675124951941,0.08421376393694734,0.21413302575932336,7.0,4.198757763975155,4.57,HILLPDK
-0.11374086889657825,0.1929104190695886,0.2288965782391388,0.06698961937716265,-0.22145328719723184,-0.13588619761630144,0.2519646289888504,0.28444444444444444,0.07972318339100345,-0.019930795847750864,0.05911572472126105,0.002214532871972318,-0.022206843521722412,0.2069357939254133,-0.03844675124951941,-0.15378700499807765,-0.09356401384083046,0.08421376393694734,-0.07972318339100345,0.05536332179930796,-0.07972318339100345,0.11909265667051133,-0.06698961937716265,-0.012056901191849288,0.05911572472126105,-0.14173010380622836,-0.024605920799692427,-0.044844290657439445,-0.0271280276816609,-0.22145328719723184,-0.186082276047674,-0.15378700499807765,-0.11374086889657825,-0.13016532103037293,0.07972318339100345,-0.03543252595155709,-0.11374086889657825,0.004982698961937716,-0.022206843521722412,0.041584006151480196,-0.2069357939254133,0.008858131487889272,-0.03254133025759323,-0.0629911572472126,0.19986159169550174,-0.15378700499807765,-0.09842368319876971,-0.11909265667051133,0.008858131487889272,0.0629911572472126,0.2069357939254133,-0.05911572472126105,-0.16000000000000003,0.05536332179930796,-0.007443291041906958,-0.16633602460592078,-0.029773164167627833,-0.04822760476739715,-0.09842368319876971,-0.10340638216070744,0.006151480199923107,0.041584006151480196,0.07972318339100345,0.2069357939254133,5.8,1.694152923538231,4.58,HILLPDK
-0.10340638216070744,0.1929104190695886,0.21413302575932336,0.07111111111111111,-0.21413302575932336,-0.14173010380622836,0.2364628988850442,0.31009611687812383,0.07535563244905807,-0.024605920799692427,0.05911572472126105,-0.012056901191849288,-0.006151480199923107,0.19986159169550174,-0.022206843521722412,-0.14769703960015382,-0.09842368319876971,0.07972318339100345,-0.07535563244905807,0.05911572472126105,-0.09842368319876971,0.09842368319876971,-0.05536332179930796,-0.022206843521722412,0.06698961937716265,-0.13588619761630144,-0.029773164167627833,-0.05911572472126105,-0.029773164167627833,-0.22145328719723184,-0.17937716262975778,-0.17279507881584008,-0.09842368319876971,-0.1085121107266436,0.08421376393694734,-0.017777777777777778,-0.09356401384083046,-0.004982698961937716,-0.007443291041906958,0.03844675124951941,-0.19986159169550174,0.01574778931180315,-0.05173394848135333,-0.05536332179930796,0.19986159169550174,-0.15378700499807765,-0.10340638216070744,-0.11374086889657825,0.010396001537870049,0.06698961937716265,0.19986159169550174,-0.05911572472126105,-0.16000000000000003,0.06698961937716265,-0.010396001537870049,-0.16633602460592078,-0.041584006151480196,-0.03844675124951941,-0.11374086889657825,-0.08882737408688965,0.01574778931180315,0.03254133025759323,0.08882737408688965,0.2288965782391388,5.4,1.6264090177133654,4.42,HILLPDK
-0.11909265667051133,0.2069357939254133,0.22145328719723184,0.05911572472126105,-0.2288965782391388,-0.13016532103037293,0.24415224913494812,0.28444444444444444,0.07972318339100345,-0.007443291041906958,0.03844675124951941,-0.008858131487889272,-0.0015378700499807767,0.21413302575932336,-0.03844675124951941,-0.17279507881584008,-0.08421376393694734,0.08421376393694734,-0.07535563244905807,0.06698961937716265,-0.08421376393694734,0.11374086889657825,-0.06698961937716265,-0.022206843521722412,0.041584006151480196,-0.12456747404844293,-0.041584006151480196,-0.04822760476739715,-0.003014225297962322,-0.21413302575932336,-0.17937716262975778,-0.17279507881584008,-0.1085121107266436,-0.13016532103037293,0.07972318339100345,-0.019930795847750864,-0.12456747404844293,-0.007443291041906958,-0.007443291041906958,0.04822760476739715,-0.1929104190695886,0.017777777777777778,-0.07111111111111111,-0.0271280276816609,0.22145328719723184,-0.16000000000000003,-0.09842368319876971,-0.09842368319876971,-0.007443291041906958,0.03543252595155709,0.186082276047674,-0.0629911572472126,-0.14769703960015382,0.06698961937716265,-0.0271280276816609,-0.16633602460592078,-0.03254133025759323,-0.041584006151480196,-0.10340638216070744,-0.08882737408688965,0.017777777777777778,0.05173394848135333,0.11374086889657825,0.1929104190695886,5.2,3.311036789297659,4.47,HILLPDK
-0.05911572472126105,0.17937716262975778,0.21413302575932336,0.04822760476739715,-0.22145328719723184,-0.11909265667051133,0.2599000384467512,0.31009611687812383,0.05911572472126105,-0.012056901191849288,0.05911572472126105,-0.007443291041906958,0.010396001537870049,0.2288965782391388,-0.017777777777777778,-0.16000000000000003,-0.09842368319876971,0.07535563244905807,-0.0629911572472126,0.08421376393694734,-0.09356401384083046,0.09842368319876971,-0.08421376393694734,-0.024605920799692427,0.022206843521722412,-0.13588619761630144,-0.05173394848135333,-0.0629911572472126,-0.022206843521722412,-0.21413302575932336,-0.17937716262975778,-0.17279507881584008,-0.13016532103037293,-0.14173010380622836,0.05536332179930796,-0.019930795847750864,-0.13588619761630144,-0.000984236831987697,-0.024605920799692427,0.041584006151480196,-0.19986159169550174,0.024605920799692427,-0.06698961937716265,-0.03543252595155709,0.2519646289888504,-0.14769703960015382,-0.09842368319876971,-0.1085121107266436,-0.017777777777777778,0.0271280276816609,0.186082276047674,-0.07535563244905807,-0.16633602460592078,0.06698961937716265,-0.0271280276816609,-0.17279507881584008,-0.022206843521722412,-0.03543252595155709,-0.1085121107266436,-0.07535563244905807,-0.012056901191849288,0.044844290657439445,0.08421376393694734,0.17279507881584008,6.1,3.114754098360656,4.45,HILLPDK
